InGame,DropperID,MobName,Enable,QuestID,ItemID,ServerItemName,ItemName,Chance,MinQTY,MaxQTY
TRUE,1110100,Green Mushroom,TRUE,0,1041063,Grey Able Armor,Grey Able Armor,800,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1060031,Blue Pao Bottom,Blue Pao Bottom,700,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1061012,Purple Arianne Skirt,Purple Arianne Skirt,800,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1061037,Red Nightshift Pants,Red Nightshift Pants,800,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1061059,Grey Able Skirt,Grey Able Skirt,800,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1072285,Brown Lagger Slipper,Brown Lagger Slipper,800,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1092008,Pan Lid,Pan Lid,700,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1302007,Long Sword,Long Sword,700,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1322000,Mace,Mace,700,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1412002,Iron Axe,Iron Axe,700,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1412012,Chopping Axe,Iron Axe,700,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1432005,Zeco,Zeco,500,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1442013,Aqua Snowboard,Aqua Snowboard,700,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1452003,Composite Bow,Composite Bow,500,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1462002,Battle Crossbow,Battle Crossbow,500,1,1
TRUE,1110100,Green Mushroom,TRUE,0,1482001,Leather Arms,Leather Arms,500,1,1
TRUE,1110100,Green Mushroom,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1
TRUE,1110100,Green Mushroom,TRUE,0,2000001,Orange Potion,Orange Potion,20000,1,1
TRUE,1110100,Green Mushroom,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1
TRUE,1110100,Green Mushroom,TRUE,0,2040706,Scroll for Shoes for Mobility 100%,Scroll for Shoes for Mobility 100%,750,1,1
TRUE,1110100,Green Mushroom,TRUE,0,2040902,Scroll for Shield for Defense 10%,Scroll for Shield for Defense 10%,750,1,1
TRUE,1110100,Green Mushroom,TRUE,0,2041020,Scroll for Cape for DEX 10%,Scroll for Cape for DEX 10%,750,1,1
TRUE,1110100,Green Mushroom,TRUE,0,2043102,Scroll for One-Handed Axe for ATT 10%,Scroll for One-Handed Axe for ATT 10%,300,1,1
TRUE,1110100,Green Mushroom,TRUE,0,2044701,Scroll for Claw for ATT 60%,Scroll for Claw for ATT 60%,750,1,1
TRUE,1110100,Green Mushroom,TRUE,0,4000012,Green Mushroom Cap,Green Mushroom Cap,600000,1,1
TRUE,1110100,Green Mushroom,TRUE,0,4010004,Silver Ore,Silver Ore,9000,1,1
TRUE,1110100,Green Mushroom,TRUE,0,4010005,Orihalcon Ore,Orihalcon Ore,7000,1,1
TRUE,1110100,Green Mushroom,TRUE,0,4020002,AquaMarine Ore,AquaMarine Ore,9000,1,1
TRUE,1110100,Green Mushroom,TRUE,0,4020003,Emerald Ore,Emerald Ore,9000,1,1
TRUE,1110100,Green Mushroom,TRUE,2065,4031146,Animal Fossil,Animal Fossil,1000000,1,1
TRUE,1110101,Dark Stump,TRUE,0,0,Meso,Meso,400000,20,30
TRUE,1110101,Dark Stump,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,30000,1,1
TRUE,1110101,Dark Stump,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,30000,1,1
TRUE,1110101,Dark Stump,FALSE,0,1432012,Maple Impaler,Maple Impaler,700,1,1
TRUE,1110101,Dark Stump,FALSE,0,2380008,Dark Stump Card,Dark Stump Card,8000,1,1
TRUE,1110101,Dark Stump,FALSE,0,4001344,#N/A,Dark Wooden Board,70000,1,1
TRUE,1110101,Dark Stump,FALSE,28229,4001347,#N/A,Ellinia Tree Barrel,160000,1,1
TRUE,1110101,Dark Stump,FALSE,0,4001356,#N/A,Flint,70000,1,1
TRUE,1110101,Dark Stump,FALSE,28248,4001360,#N/A,Piece of White Pants,120000,1,1
TRUE,1110101,Dark Stump,FALSE,28262,4001367,#N/A,Ripped Paper-1,40000,1,1
TRUE,1110101,Dark Stump,FALSE,28261,4001371,#N/A,Ripped Paper-5,40000,1,1
TRUE,1110101,Dark Stump,FALSE,0,4030009,Omok Table,Omok Table,28000,1,1
TRUE,1110101,Dark Stump,FALSE,2405,4032374,Letter of Commendation,Letter of Commendation,80000,1,1
TRUE,1110101,Dark Stump,FALSE,2406,4032376,Letter of Commendation,Letter of Commendation,80000,1,1
TRUE,1110101,Dark Stump,TRUE,0,1002039,Bronze Helmet,Bronze Helmet,1287,1,1
TRUE,1110101,Dark Stump,TRUE,0,1002613,Brown Lagger Cap,Brown Lagger Cap,1287,1,1
TRUE,1110101,Dark Stump,TRUE,0,1032001,Single Earring,Single Earring,1000,1,1
TRUE,1110101,Dark Stump,TRUE,0,1041018,Green Arianne,Green Arianne,800,1,1
TRUE,1110101,Dark Stump,TRUE,0,1041061,Yellow Avelin,Yellow Avelin,800,1,1
TRUE,1110101,Dark Stump,TRUE,0,1061013,Green Arianne Skirt,Green Arianne Skirt,800,1,1
TRUE,1110101,Dark Stump,TRUE,0,1061057,Yellow Avelin Skirt,Yellow Avelin Skirt,800,1,1
TRUE,1110101,Dark Stump,TRUE,0,1092003,Stolen Fence,Stolen Fence,700,1,1
TRUE,1110101,Dark Stump,TRUE,0,1302006,Machete,Machete,700,1,1
TRUE,1110101,Dark Stump,TRUE,0,1382000,Wooden Staff,Wooden Staff,700,1,1
TRUE,1110101,Dark Stump,TRUE,0,1442000,Pole Arm,Pole Arm,700,1,1
TRUE,1110101,Dark Stump,TRUE,0,1482000,Steel Knuckler,Steel Knuckler,500,1,1
TRUE,1110101,Dark Stump,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1
TRUE,1110101,Dark Stump,TRUE,0,2000001,Orange Potion,Orange Potion,20000,1,1
TRUE,1110101,Dark Stump,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1
TRUE,1110101,Dark Stump,TRUE,0,2040802,Scroll for Gloves for Accuracy 10%,Scroll for Gloves for Accuracy 10%,300,1,1
TRUE,1110101,Dark Stump,TRUE,0,4000005,Leaf,Leaf,600000,1,1
TRUE,1110101,Dark Stump,TRUE,0,4010001,Steel Ore,Steel Ore,9000,1,1
TRUE,1110101,Dark Stump,TRUE,0,4020000,Garnet Ore,Garnet Ore,9000,1,1
TRUE,1110101,Dark Stump,TRUE,2145,4031773,Dry Branch,Dry Branch,80000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,0,Meso,Meso,400000,49,72
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1002010,Brown Winter Hat,Brown Winter Hat,1287,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1002033,Old Wisconsin,Old Wisconsin,1287,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1002143,Green Matty,Green Matty,1287,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1032001,Single Earring,Single Earring,1000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1041017,Purple Arianne,Purple Arianne,800,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1041044,Red Nightshift,Red Nightshift,800,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1041063,Grey Able Armor,Grey Able Armor,800,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1061012,Purple Arianne Skirt,Purple Arianne Skirt,800,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1061037,Red Nightshift Pants,Red Nightshift Pants,800,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1061059,Grey Able Skirt,Grey Able Skirt,800,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1072285,Brown Lagger Slipper,Brown Lagger Slipper,800,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1092008,Pan Lid,Pan Lid,700,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,30000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,30000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1302007,Long Sword,Long Sword,700,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1322000,Mace,Mace,700,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1412002,Iron Axe,Iron Axe,700,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1412012,Chopping Axe,Iron Axe,700,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1432005,Zeco,Zeco,500,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1452003,Composite Bow,Composite Bow,500,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1462002,Battle Crossbow,Battle Crossbow,500,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,1482001,Leather Arms,Leather Arms,500,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,2000000,Red Potion,Red Potion,20000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,2000001,Orange Potion,Orange Potion,20000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,2000003,Blue Potion,Blue Potion,20000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,2040706,Scroll for Shoes for Mobility 100%,Scroll for Shoes for Mobility 100%,300,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,2043102,Scroll for One-Handed Axe for ATT 10%,Scroll for One-Handed Axe for ATT 10%,300,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,2380014,Dejected Green Mushroom Card,Dejected Green Mushroom Card,8000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,4000012,Green Mushroom Cap,Green Mushroom Cap,600000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,4010004,Silver Ore,Silver Ore,9000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,4020002,AquaMarine Ore,AquaMarine Ore,9000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,0,4020003,Emerald Ore,Emerald Ore,9000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,21714,4032316,Dejected Green Mushroom Puppet,Dejected Green Mushroom Puppet,50000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,21717,4032317,Dejected Green Mushroom Puppet,Dejected Green Mushroom Puppet,40000,1,1
FALSE,1110130,Dejected Green Mushroom,FALSE,21718,4032318,Dejected Green Mushroom Puppet,Dejected Green Mushroom Puppet,40000,1,1
TRUE,1120100,Octopus,TRUE,0,0,Meso,Meso,400000,24,36
TRUE,1120100,Octopus,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,30000,1,1
TRUE,1120100,Octopus,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,30000,1,1
TRUE,1120100,Octopus,FALSE,0,1412011,Maple Dragon Axe,Maple Dragon Axe,700,1,1
TRUE,1120100,Octopus,FALSE,0,2380010,Octopus Card,Octopus Card,8000,1,1
TRUE,1120100,Octopus,FALSE,28235,4001349,#N/A,Octopus Leg Stick,200000,1,1
TRUE,1120100,Octopus,FALSE,28250,4001361,#N/A,Ink,70000,1,1
TRUE,1120100,Octopus,FALSE,28192,4001365,#N/A,Octopus Sample,80000,1,1
TRUE,1120100,Octopus,FALSE,0,4030010,Omok Piece : Octopus,Omok Piece : Octopus,77000,1,1
TRUE,1120100,Octopus,FALSE,0,4030012,Monster Card,Monster Card,125000,1,1
TRUE,1120100,Octopus,FALSE,2408,4032378,Letter of Commendation,Letter of Commendation,80000,1,1
TRUE,1120100,Octopus,TRUE,0,1032001,Single Earring,Single Earring,1000,1,1
TRUE,1120100,Octopus,TRUE,0,1040037,Brown Corporal,Brown Corporal,800,1,1
TRUE,1120100,Octopus,TRUE,0,1041026,Yellow Arianne,Yellow Arianne,800,1,1
TRUE,1120100,Octopus,TRUE,0,1060027,Brown Corporal Pants,Brown Corporal Pants,800,1,1
TRUE,1120100,Octopus,TRUE,0,1061022,Yellow Arianne Skirt,Yellow Arianne Skirt,800,1,1
TRUE,1120100,Octopus,TRUE,0,1092000,Steel Shield,Steel Shield,700,1,1
TRUE,1120100,Octopus,TRUE,0,1092007,Battle Shield,Battle Shield,700,1,1
TRUE,1120100,Octopus,TRUE,0,1422000,Wooden Mallet,Wooden Mallet,700,1,1
TRUE,1120100,Octopus,TRUE,0,1442013,Aqua Snowboard,Aqua Snowboard,700,1,1
TRUE,1120100,Octopus,TRUE,0,1482001,Leather Arms,Leather Arms,500,1,1
TRUE,1120100,Octopus,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1
TRUE,1120100,Octopus,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1
TRUE,1120100,Octopus,TRUE,0,2043002,Scroll for One-Handed Sword for ATT 10%,Scroll for One-Handed Sword for ATT 10%,300,1,1
TRUE,1120100,Octopus,TRUE,0,4000006,Octopus Leg,Octopus Leg,600000,1,1
TRUE,1120100,Octopus,TRUE,0,4010003,Adamantium Ore,Adamantium Ore,9000,1,1
TRUE,1120100,Octopus,TRUE,0,4020002,AquaMarine Ore,AquaMarine Ore,9000,1,1
TRUE,1130100,Axe Stump,TRUE,0,0,Meso,Meso,400000,32,48
TRUE,1130100,Axe Stump,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,30000,1,1
TRUE,1130100,Axe Stump,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,30000,1,1
TRUE,1130100,Axe Stump,FALSE,0,1472032,Maple Kandayo,Maple Kandayo,700,1,1
TRUE,1130100,Axe Stump,FALSE,0,2381000,Axe Stump Card,Axe Stump Card,8000,1,1
TRUE,1130100,Axe Stump,TRUE,0,1002097,Yellow Starry Bandana,Yellow Starry Bandana,700,1,1
TRUE,1130100,Axe Stump,TRUE,0,1002118,Blue Robin Hat,Blue Robin Hat,1287,1,1
TRUE,1130100,Axe Stump,TRUE,0,1032003,Amethyst Earrings,Amethyst Earrings,1000,1,1
TRUE,1130100,Axe Stump,TRUE,0,1040019,Orange Split Piece,Orange Split Piece,800,1,1
TRUE,1130100,Axe Stump,TRUE,0,1041045,Brown Nightshift,Brown Nightshift,800,1,1
TRUE,1130100,Axe Stump,TRUE,0,1051008,Blue Avenger,Blue Avenger,700,1,1
TRUE,1130100,Axe Stump,TRUE,0,1060015,White Split Pants,White Split Pants,800,1,1
TRUE,1130100,Axe Stump,TRUE,0,1061038,Brown Nightshift Pants,Brown Nightshift Pants,800,1,1
TRUE,1130100,Axe Stump,TRUE,0,1072008,Bronze Aroa Boots,Bronze Aroa Boots,800,1,1
TRUE,1130100,Axe Stump,TRUE,0,1092007,Battle Shield,Battle Shield,700,1,1
TRUE,1130100,Axe Stump,TRUE,0,1203004,Wooden Top,Wooden Top,400,1,1
TRUE,1130100,Axe Stump,TRUE,0,1312016,Contra Axe,Contra Axe,700,1,1
TRUE,1130100,Axe Stump,TRUE,0,1372001,Wizard Wand,Wizard Wand,700,1,1
TRUE,1130100,Axe Stump,TRUE,0,1382004,Old Wooden Staff,Old Wooden Staff,700,1,1
TRUE,1130100,Axe Stump,TRUE,0,1402001,Wooden Sword,Wooden Sword,700,1,1
TRUE,1130100,Axe Stump,TRUE,0,1402009,Wooden Baseball Bat,Wooden Baseball Bat,700,1,1
TRUE,1130100,Axe Stump,TRUE,0,1492001,Dellinger Special,Dellinger Special,500,1,1
TRUE,1130100,Axe Stump,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1
TRUE,1130100,Axe Stump,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1
TRUE,1130100,Axe Stump,TRUE,0,2043202,Scroll for One-Handed BW for ATT 10%,Scroll for One-Handed BW for ATT 10%,300,1,1
TRUE,1130100,Axe Stump,TRUE,0,4000018,Firewood,Firewood,600000,1,1
TRUE,1130100,Axe Stump,TRUE,0,4010005,Orihalcon Ore,Orihalcon Ore,9000,1,1
TRUE,1130100,Axe Stump,TRUE,0,4020004,Opal Ore,Opal Ore,9000,1,1
TRUE,1130100,Axe Stump,TRUE,2065,4031147,Plant Fossil,Plant Fossil,1000000,1,1
TRUE,1130100,Axe Stump,TRUE,2145,4031773,Dry Branch,Dry Branch,80000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,0,Meso,Meso,400000,34,47
TRUE,1140100,Ghost Stump,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,30000,1,1
TRUE,1140100,Ghost Stump,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,30000,1,1
TRUE,1140100,Ghost Stump,FALSE,0,1492020,Maple Gun,Maple Gun,700,1,1
TRUE,1140100,Ghost Stump,FALSE,0,2044804,Dark Scroll for Knuckler for ATT 30%,Dark Scroll for Knuckler for ATT 30%,750,1,1
TRUE,1140100,Ghost Stump,FALSE,0,2381001,Ghost Stump Card,Ghost Stump Card,8000,1,1
TRUE,1140100,Ghost Stump,FALSE,0,4030012,Monster Card,Monster Card,125000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1002107,Red Thief Hood,Red Thief Hood,1287,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1002113,Blue Feather Hat,Blue Feather Hat,1287,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1040018,Black Split Piece,Black Split Piece,700,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1041029,Black Split,Black Split,800,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1041062,Yellow Able Armor,Yellow Able Armor,800,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1050003,Blue Wizard Robe,Blue Wizard Robe,700,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1050010,Green Plain Robe,Green Plain Robe,700,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1061027,Black Split Skirt,Black Split Skirt,800,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1061058,Brown Able Skirt,Brown Able Skirt,800,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1072046,Orange High Boots,Orange High Boots,800,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1072066,Blue Enamel Boots,Blue Enamel Boots,800,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1082018,Dark Savata,Dark Savata,1000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1082180,Green Lagger Halfglove,Green Lagger Halfglove,1000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1412002,Iron Axe,Iron Axe,700,1,1
TRUE,1140100,Ghost Stump,TRUE,0,1412012,Chopping Axe,Iron Axe,700,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2040501,Scroll for Overall Armor for DEX 60%,Scroll for Overall Armor for DEX 60%,300,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2040504,Scroll for Overall Armor for Defense 60%,Scroll for Overall Armor for Defense 60%,750,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2040707,Scroll for Shoes for Mobility 60%,Scroll for Shoes for Mobility 60%,300,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2040801,Scroll for Gloves for Accuracy 60%,Scroll for Gloves for Accuracy 60%,300,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2040901,Scroll for Shield for Defense 60%,Scroll for Shield for Defense 60%,750,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2044002,Scroll for Two-Handed Sword for ATT 10%,Scroll for Two-Handed Sword for ATT 10%,750,1,1
TRUE,1140100,Ghost Stump,TRUE,0,2044802,Scroll for Knuckler for ATT 10%,Scroll for Knuckler for ATT 10%,300,1,1
TRUE,1140100,Ghost Stump,TRUE,0,4000195,Seedling,Seedling,600000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,4010000,Bronze Ore,Bronze Ore,9000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,4010004,Silver Ore,Silver Ore,9000,1,1
TRUE,1140100,Ghost Stump,TRUE,0,4020007,Diamond Ore,Diamond Ore,9000,1,1
TRUE,1140100,Ghost Stump,TRUE,2145,4031773,Dry Branch,Dry Branch,80000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,0,Meso,Meso,400000,56,83
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1002107,Red Thief Hood,Red Thief Hood,1287,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1002113,Blue Feather Hat,Blue Feather Hat,1287,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1041029,Black Split,Black Split,800,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1041062,Yellow Able Armor,Yellow Able Armor,800,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1050003,Blue Wizard Robe,Blue Wizard Robe,700,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1050010,Green Plain Robe,Green Plain Robe,700,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1061027,Black Split Skirt,Black Split Skirt,800,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1061058,Brown Able Skirt,Brown Able Skirt,800,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1072046,Orange High Boots,Orange High Boots,800,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1072066,Blue Enamel Boots,Blue Enamel Boots,800,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1082018,Dark Savata,Dark Savata,1000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1082180,Green Lagger Halfglove,Green Lagger Halfglove,1000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,30000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,30000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1412002,Iron Axe,Iron Axe,700,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,1412012,Chopping Axe,Iron Axe,700,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,2000000,Red Potion,Red Potion,20000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,2000003,Blue Potion,Blue Potion,20000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,2040501,Scroll for Overall Armor for DEX 60%,Scroll for Overall Armor for DEX 60%,300,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,2040707,Scroll for Shoes for Mobility 60%,Scroll for Shoes for Mobility 60%,300,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,2040801,Scroll for Gloves for Accuracy 60%,Scroll for Gloves for Accuracy 60%,300,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,2044802,Scroll for Knuckler for ATT 10%,Scroll for Knuckler for ATT 10%,300,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,2044804,Dark Scroll for Knuckler for ATT 30%,Dark Scroll for Knuckler for ATT 30%,750,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,2381082,Smiling Ghost Stump Card,Smiling Ghost Stump Card,8000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,4000195,Seedling,Seedling,600000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,4010000,Bronze Ore,Bronze Ore,9000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,4010004,Silver Ore,Silver Ore,9000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,0,4020007,Diamond Ore,Diamond Ore,9000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,2145,4031773,Dry Branch,Dry Branch,80000,1,1
FALSE,1140130,Smirking Ghost Stump,FALSE,21723,4032319,Smirking Ghost Stump Puppet,Smirking Ghost Stump Puppet,100000,1,1
TRUE,1210100,Pig,TRUE,0,0,Meso,Meso,400000,14,21
TRUE,1210100,Pig,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,30000,1,1
TRUE,1210100,Pig,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,30000,1,1
TRUE,1210100,Pig,FALSE,0,2380006,Pig Card,Pig Card,8000,1,1
TRUE,1210100,Pig,FALSE,0,4030011,Omok Piece : Pig,Omok Piece : Pig,77000,1,1
TRUE,1210100,Pig,FALSE,0,4030012,Monster Card,Monster Card,125000,1,1
TRUE,1210100,Pig,FALSE,2173,4031846,Black Magician's Token,Black Magician's Token,50000,1,1
TRUE,1210100,Pig,FALSE,20707,4032130,Pig Doll,Pig Doll,10000,1,1
TRUE,1210100,Pig,FALSE,21710,4032340,Pig Tail,Pig Tail,200000,1,1
TRUE,1210100,Pig,FALSE,2409,4032379,Letter of Commendation,Letter of Commendation,80000,1,1
TRUE,1210100,Pig,TRUE,0,1002008,Brown Skullcap,Brown Skullcap,1287,1,1
TRUE,1210100,Pig,TRUE,0,1002610,Brown Rocky Bandana,Brown Rocky Bandana,1287,1,1
TRUE,1210100,Pig,TRUE,0,1040034,Dark Nightshift,Dark Nightshift,800,1,1
TRUE,1210100,Pig,TRUE,0,1041012,Red-Striped T-Shirt,Red-Striped T-Shirt,700,1,1
TRUE,1210100,Pig,TRUE,0,1041014,Orange Lolica Armor,Orange Lolica Armor,800,1,1
TRUE,1210100,Pig,TRUE,0,1061028,White Split Skirt,White Split Skirt,800,1,1
TRUE,1210100,Pig,TRUE,0,1062002,Brown Hard Leather Pants,Brown Hard Leather Pants,800,1,1
TRUE,1210100,Pig,TRUE,0,1402018,Wooden Samurai Sword,Wooden Samurai Sword,700,1,1
TRUE,1210100,Pig,TRUE,0,1422000,Wooden Mallet,Wooden Mallet,700,1,1
TRUE,1210100,Pig,TRUE,0,1472000,Garnier,Garnier,500,1,1
TRUE,1210100,Pig,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1
TRUE,1210100,Pig,TRUE,0,2010009,Green Apple,Green Apple,20000,1,1
TRUE,1210100,Pig,TRUE,0,2040702,Scroll for Shoes for Avoidability 10%,Scroll for Shoes for Avoidability 10%,300,1,1
TRUE,1210100,Pig,TRUE,0,2041021,Scroll for Cape for LUK 100%,Scroll for Cape for LUK 100%,300,1,1
TRUE,1210100,Pig,TRUE,0,4000017,Pig's Head,Pig's Head,40000,1,1
TRUE,1210100,Pig,TRUE,0,4000021,Leather,Leather,50000,1,1
TRUE,1210100,Pig,TRUE,0,4010006,Gold Ore,Gold Ore,9000,1,1
TRUE,1210100,Pig,TRUE,0,4020006,Topaz Ore,Topaz Ore,9000,1,1
TRUE,1210101,Ribbon Pig,TRUE,0,0,Meso,Meso,400000,20,30
TRUE,1210101,Ribbon Pig,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,30000,1,1
TRUE,1210101,Ribbon Pig,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,30000,1,1
TRUE,1210101,Ribbon Pig,FALSE,0,1462014,Maple Crow,Maple Crow,700,1,1
TRUE,1210101,Ribbon Pig,FALSE,0,2380009,Ribbon Pig Card,Ribbon Pig Card,8000,1,1
TRUE,1210101,Ribbon Pig,FALSE,28175,4001342,#N/A,Pig Shaped Bottle,70000,1,1
TRUE,1210101,Ribbon Pig,FALSE,0,4001343,#N/A,Pig Vein,70000,1,1
TRUE,1210101,Ribbon Pig,FALSE,28235,4001350,#N/A,Pumpkin Head,200000,1,1
TRUE,1210101,Ribbon Pig,FALSE,28244,4001357,#N/A,Pork,70000,1,1
