InGame,DropperID,MobName,isBoss,Enable,QuestID,ItemID,ServerItemName,ItemName,Chance,MinQTY,MaxQTY,AvgQty,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,0,Meso,Meso,400000,32,48,40,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1002097,Yellow Starry Bandana,Yellow Starry Bandana,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1002118,Blue Robin Hat,Blue Robin Hat,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1032003,Amethyst Earrings,Amethyst Earrings,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1040019,Orange Split Piece,Orange Split Piece,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1041045,Brown Nightshift,Brown Nightshift,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1051008,Blue Avenger,Blue Avenger,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1060015,White Split Pants,White Split Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1061038,Brown Nightshift Pants,Brown Nightshift Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1072008,Bronze Aroa Boots,Bronze Aroa Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1092007,Battle Shield,Battle Shield,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1203004,Wooden Top,Wooden Top,400,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1312016,Contra Axe,Contra Axe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1372001,Wizard Wand,Wizard Wand,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1382004,Old Wooden Staff,Old Wooden Staff,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1402001,Wooden Sword,Wooden Sword,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1402009,Wooden Baseball Bat,Wooden Baseball Bat,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,1492001,Dellinger Special,Dellinger Special,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,2043202,Scroll for One-Handed BW for ATT 10%,Scroll for One-Handed BW for ATT 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,4000018,Firewood,Firewood,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,4010005,Orihalcon Ore,Orihalcon Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,0,4020004,Opal Ore,Opal Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,2065,4031147,Plant Fossil,Plant Fossil,1000000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1130100,Axe Stump,FALSE,TRUE,2145,4031773,Dry Branch,Dry Branch,80000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,0,Meso,Meso,400000,34,47,40.5,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1002107,Red Thief Hood,Red Thief Hood,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1002113,Blue Feather Hat,Blue Feather Hat,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1040018,Black Split Piece,Black Split Piece,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1041029,Black Split,Black Split,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1041062,Yellow Able Armor,Yellow Able Armor,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1050003,Blue Wizard Robe,Blue Wizard Robe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1050010,Green Plain Robe,Green Plain Robe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1061027,Black Split Skirt,Black Split Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1061058,Brown Able Skirt,Brown Able Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1072046,Orange High Boots,Orange High Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1072066,Blue Enamel Boots,Blue Enamel Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1082018,Dark Savata,Dark Savata,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1082180,Green Lagger Halfglove,Green Lagger Halfglove,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1412002,Iron Axe,Iron Axe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,1412012,Chopping Axe,Iron Axe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2040501,Scroll for Overall Armor for DEX 60%,Scroll for Overall Armor for DEX 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2040504,Scroll for Overall Armor for Defense 60%,Scroll for Overall Armor for Defense 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2040707,Scroll for Shoes for Mobility 60%,Scroll for Shoes for Mobility 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2040801,Scroll for Gloves for Accuracy 60%,Scroll for Gloves for Accuracy 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2040901,Scroll for Shield for Defense 60%,Scroll for Shield for Defense 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2044002,Scroll for Two-Handed Sword for ATT 10%,Scroll for Two-Handed Sword for ATT 10%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,2044802,Scroll for Knuckler for ATT 10%,Scroll for Knuckler for ATT 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,4000195,Seedling,Seedling,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,4010000,Bronze Ore,Bronze Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,4010004,Silver Ore,Silver Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,0,4020007,Diamond Ore,Diamond Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1140100,Ghost Stump,FALSE,TRUE,2145,4031773,Dry Branch,Dry Branch,80000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,0,Meso,Meso,400000,14,21,17.5,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1002008,Brown Skullcap,Brown Skullcap,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1002610,Brown Rocky Bandana,Brown Rocky Bandana,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1040034,Dark Nightshift,Dark Nightshift,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1041012,Red-Striped T-Shirt,Red-Striped T-Shirt,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1041014,Orange Lolica Armor,Orange Lolica Armor,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1061028,White Split Skirt,White Split Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1062002,Brown Hard Leather Pants,Brown Hard Leather Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1402018,Wooden Samurai Sword,Wooden Samurai Sword,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1422000,Wooden Mallet,Wooden Mallet,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,1472000,Garnier,Garnier,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,2010009,Green Apple,Green Apple,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,2040702,Scroll for Shoes for Avoidability 10%,Scroll for Shoes for Avoidability 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,2041021,Scroll for Cape for LUK 100%,Scroll for Cape for LUK 100%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,4000017,Pig's Head,Pig's Head,40000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,4000021,Leather,Leather,50000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,4010006,Gold Ore,Gold Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210100,Pig,FALSE,TRUE,0,4020006,Topaz Ore,Topaz Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,0,Meso,Meso,400000,20,30,25,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1032003,Amethyst Earrings,Amethyst Earrings,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1040011,Silver Leather Hoodwear,Silver Leather Hoodwear,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1040014,Orange Sporty T-Shirt,Orange Sporty T-Shirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1040034,Dark Nightshift,Dark Nightshift,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1041012,Red-Striped T-Shirt,Red-Striped T-Shirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1052098,Brown Cotton Lagger,Brown Cotton Lagger,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1060024,Dark Nightshift Pants,Dark Nightshift Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1061028,White Split Skirt,White Split Skirt,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1072285,Brown Lagger Slipper,Brown Lagger Slipper,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1402018,Wooden Samurai Sword,Wooden Samurai Sword,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,1492000,Pistol,Pistol,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,2040902,Scroll for Shield for Defense 10%,Scroll for Shield for Defense 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,4000002,Pig's Ribbon,Pig's Ribbon,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,4000021,Leather,Leather,50000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,4003004,Stiff Feather,Stiff Feather,200000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,4010002,Mithril Ore,Mithril Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210101,Ribbon Pig,FALSE,TRUE,0,4020001,Amethyst Ore,Amethyst Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,0,Meso,Meso,400000,16,24,20,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,1002043,Bronze Koif,Bronze Koif,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,1052095,Brown Rocky Suit,Brown Rocky Suit,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,1072004,White Gomushin,White Gomushin,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,1072015,Brown Hard Leather Boots,Brown Hard Leather Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,1072031,Red Ninja Sandals,Red Ninja Sandals,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,1082012,Basic Archer Gloves,Basic Archer Gloves,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,1312000,Double Axe,Double Axe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,1432000,Spear,Spear,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,2040001,Scroll for Helmet for Defense 60%,Scroll for Helmet for Defense 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,2040705,Scroll for Shoes for Jump 10%,Scroll for Shoes for Jump 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,2041003,Scroll for Cape for Defense 100%,Scroll for Cape for Defense 100%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,4000001,Orange Mushroom Cap,Orange Mushroom Cap,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,4010000,Bronze Ore,Bronze Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210102,Orange Mushroom,FALSE,TRUE,0,4020007,Diamond Ore,Diamond Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,0,Meso,Meso,400000,24,36,30,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1002075,Red Apprentice Hat,Red Apprentice Hat,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1040035,Blue Nightshift,Blue Nightshift,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1041062,Yellow Able Armor,Yellow Able Armor,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1060025,Blue Nightshift Pants,Blue Nightshift Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1061058,Brown Able Skirt,Brown Able Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1072019,Blue Jewelry Boots,Blue Jewelry Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1082180,Green Lagger Halfglove,Green Lagger Halfglove,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1322023,Blue Flowery Tube,Blue Flowery Tube,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1402018,Wooden Samurai Sword,Wooden Samurai Sword,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1412002,Iron Axe,Iron Axe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1412012,Chopping Axe,Iron Axe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1432000,Spear,Spear,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1432008,Fish Spear,Fish Spear,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1442029,Gold Surfboard,Gold Surfboard,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,1492001,Dellinger Special,Dellinger Special,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,2000000,Red Potion,Red Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,2040706,Scroll for Shoes for Mobility 100%,Scroll for Shoes for Mobility 100%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,2041004,Scroll for Cape for Defense 60%,Scroll for Cape for Defense 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,2041015,Scroll for Cape for INT 100%,Scroll for Cape for INT 100%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,2043302,Scroll for Dagger for ATT 10%,Scroll for Dagger for ATT 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,4000037,Bubbling's Huge Bubble,Bubbling's Huge Bubble,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,4006000,The Magic Rock,The Magic Rock,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,4010002,Mithril Ore,Mithril Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210103,Bubbling,FALSE,TRUE,0,4020005,Sapphire Ore,Sapphire Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210111,Alpha Ribbon Pig,FALSE,TRUE,0,0,Meso,Meso,400000,32,48,40,,,,,,,,,,,,,,,,
TRUE,1210111,Alpha Ribbon Pig,FALSE,TRUE,0,1002012,Red Baseball Cap,Red Baseball Cap,7000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210111,Alpha Ribbon Pig,FALSE,TRUE,0,1002080,Red Bandana,Red Bandana,7000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210111,Alpha Ribbon Pig,FALSE,TRUE,0,1002441,Ribboned Pig Headband,Ribboned Pig Headband,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210111,Alpha Ribbon Pig,FALSE,TRUE,0,1082146,Red Work Gloves,Red Work Gloves,7000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210111,Alpha Ribbon Pig,FALSE,TRUE,0,1322012,Red Brick,Red Brick,7000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210111,Alpha Ribbon Pig,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,1210111,Alpha Ribbon Pig,FALSE,TRUE,0,2010001,Meat,Meat,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2002011,Orbis Crate,#N/A,TRUE,3043,4031198,Empty Potion Bottle,Empty Potion Bottle,1000000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2002011,Orbis Crate,#N/A,TRUE,0,2000001,Orange Potion,Orange Potion,400000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2002011,Orbis Crate,#N/A,TRUE,0,2000003,Blue Potion,Blue Potion,400000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,0,Meso,Meso,400000,36,54,45,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1002005,Iron Burgernet Helm,Iron Burgernet Helm,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1002038,Brown Jester,Brown Jester,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1002138,Blue Pole-Feather Hat,Blue Pole-Feather Hat,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1002182,Blue Pilfer,Blue Pilfer,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1040044,Black Pao,Black Pao,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1041008,Green Able Armor,Green Able Armor,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1050006,Red Kendo Robe,Red Kendo Robe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1052104,Brown Turk Gally,Brown Turk Gally,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1060002,Blue Jean Shorts,Blue Jean Shorts,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1060033,Black Pao Bottom,Black Pao Bottom,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1060038,Brown Sneak Pants,Brown Sneak Pants,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1061006,Green Able Armor Skirt,Green Able Armor Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1072073,Yellow Windshoes,Yellow Windshoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1082000,Steel Fingerless Gloves,Steel Fingerless Gloves,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1092000,Steel Shield,Steel Shield,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1302004,Cutlus,Cutlus,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1412002,Iron Axe,Iron Axe,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1442001,Mithril Pole Arm,Mithril Pole Arm,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1462004,Eagle Crow,Eagle Crow,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,1492002,The Negotiator,The Negotiator,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,2000001,Orange Potion,Orange Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,2000003,Blue Potion,Blue Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,2002003,Wizard Potion,Wizard Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,2040706,Scroll for Shoes for Mobility 100%,Scroll for Shoes for Mobility 100%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,2043214,Scroll for One-Handed BW for Accuracy 10%,Scroll for One-Handed BW for Accuracy 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,2044001,Scroll for Two-Handed Sword for ATT 60%,Scroll for Two-Handed Sword for ATT 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,2044102,Scroll for Two-Handed Axe for ATT 10%,Scroll for Two-Handed Axe for ATT 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,4000015,Horny Mushroom Cap,Horny Mushroom Cap,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,4010000,Bronze Ore,Bronze Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2110200,Horny Mushroom,FALSE,TRUE,0,4020006,Topaz Ore,Topaz Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,2130100,Dark Axe Stump,FALSE,TRUE,0,0,Meso,Meso,400000,40,60,50,,,,,,,,,,,,,,,,
TRUE,2130100,Dark Axe Stump,FALSE,TRUE,0,1002097,Yellow Starry Bandana,Yellow Starry Bandana,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,2130100,Dark Axe Stump,FALSE,TRUE,0,1002616,Brown Double Marine,Brown Double Marine,1287,1,1,1,,,,,,,,,,,,,,,,
